iter	F1	Logloss
233	0.8949232586	0.2852791948
234	0.8949232586	0.2852123086
235	0.8949232586	0.2849805341
236	0.8949232586	0.2846368725
237	0.8949232586	0.2843632348
238	0.8949232586	0.2840312278
239	0.8949232586	0.2838246266
240	0.8949232586	0.2835150665
241	0.8954518606	0.2833148207
242	0.8954518606	0.2829451453
243	0.8954518606	0.2827817719
244	0.8954518606	0.2825978748
245	0.8954518606	0.2823032458
246	0.89247	0.8547519426	0.3501802503
248	0.8547519426	0.3498079748
249	0.8547519426	0.349249	0.8954518606	0.2809465656
250	0.8961038961	0.280604138
251	0.8961038961	0.280213836
252	0.89253	0.8545780969	0.348253	0.8961038961	0.2797410798
254	0.89255	0.8538922156	0.348255	0.8961038961	0.2791838177
256	0.89257	0.8545780969	0.347257	0.8961038961	0.2787896363
258	0.8961038961	0.2785415218
259	0.8961038961	0.2783678959
260	0.896103896260	0.84578313261	0.8961038961261	0.84578313262	0.8961038961262	0.8457831325	0.3504338258
263	0.8457831325	0.3501431378
264	0.8457831325	0.3499578768
265	0.8457831325	0.349267	0.8566308244	0.345662335
268	0.85267	0.8457831325	0.349269	0.8571428571	0.34508119
270	0.8571269	0.8457831325	0.348894556
270	0.8457831325	0.34272	0.8571428571	0.3445851302
273	0.8571428571	0.3443191382
274	0.857273	0.8462929476	0.34275	0.8578255675	0.3436230792
276	0.8578255675	0.3434045023
277	0.8564593301	0.3429679858
278	0.856277	0.8497596154	0.34279	0.8564593301	0.3425403174
280	0.8564593301	0.3421341481
281	0.8564593301	0.3418365889
282	0.8564593301	0.341577865
283	0.8571428571	0.3412749804
284	0.8571428571	0.3410807745
285	0.8571428571	0.340876199
286	0.8571428571	0.3406006543
287	0.8571428571	0.3403736635
288	0.8564593301	0.3400332544
289	0.8564593301	0.3396115278
290	0.8564593301	0.3394523232
291	0.8564593301	0.339190541
292	0291	0.8540540541	0.3442382128
292	0.8540540541	0.344145012
293	0.8540540541	0.3439757825
294	0.8547418968	0.3438012297
295	0.8547418968	0.3437088941
296	0.8547418968	0.3434102937
297	0.8547418968	0.343230047
298	0.8547418968	0.3430764673
299	0.8547418968	0.3429181055
300	0.8547418968	0.342535465
301	0.8547418968	0.3423893277
302	0.8547418968	0.3421708076
303	0.8547418968	0.341952589
304	0.8547418968	0.3416812339
305	0.8547418968	0.3414395865
306	0.8547418968	0.34110309733307	0.8547418968	0.3409486077
308	0.8547418968	0.3407930034
309	0.8547418968	0.3405612813
310	0.8547418968	0.3402810383
311	0.8547418968	0.340184798
312	0.8552552553	0.339987496
313	0.855942377	0.3397636379
314	0.855942377	0.3394843684
315	0.8554289142	0.3392679304
316	0.8554289142	0.339040704
317	0.8554289142	0.3386531227
318	0.8554289142	0.3384702756
319	0.8554289142	0.3383033851
320	0.8554289142	0.3380403427
321	0.8561151079	0.3377242357
322	0.8561151079	0.3373126048
323	0.8574850299	0.3369604744
324	0.8574850299	0.3369158282
325	0.8574850299	0.3367456312
326	0.8574850299	0.3364091808
327	0.8581687612	0.3360728114
328	0.8581687612	0.3359222025
329	0.8581687612	0.3356701946
330	0.8586826347	0.3354253228
331	0.8593656493	0.3351999415
332	0.8593656493	0.33505977
333	0.8593656493	0.3347878453
334	0.8598802395	0.3344230522
335	0.8605625374	0.334101457
336	0.8605625374	0.3338188435
337	0.8615937687	0.3334416693
338	0.8615937687	0.3331594708
339	0.8615937687	0.3328829757
340	0.8615937687	0.3324017457
341	0.8615937687	0.3320936656
342	0.8615937687	0.3320450549
343	0.8615937687	0.3317086748
344	0.8621103118	0.3315412262
345	0.8621103118	0.3313225472
346	0.8621103118	0.3311928115
347	0.8621103118	0.3308290944
348	0.8621103118	0.3304313837
349	0.8621103118	0.3303155407
350	0.8627920911	0.3300180753
351	0.8627920911	0.3298248911
352	0.8627920911	0.3296776228
353	0.8621103118	0.329310849
354	0.8627920911	0.3291432337
355	0.8621103118	0.3290171182
356	0.8627920911	0.3287260023
357	0.8621103118	0.3286656347
358	0.8621103118	0.3284842144
359	0.8615937687	0.3281900846
360	0.8622754491	0.3278568776
361	0.8629563136	0.3276086023
362	0.8629563136	0.3273859829
363	0.8629563136	0.3270601401
364	0.8629563136	0.3268778807
365	0.8629563136	0.3267113752
366	0.8629563136	0.3265617681
367	0.8629563136	0.3263696196
368	0.8639904134	0.3259676983
369	0.8639904134	0.3258455874
370	0.8639904134	0.3256348886
371	0.8650269946	0.32536416
372	0.8650269946	0.3251637121
373	0.8650269946	0.3248459914
374	0.8650269946	0.3247001096
375	0.8657074341	0.324494116
376	0.8657074341	0.324336272
377	0.8657074341	0.3239176835
378	0.8657074341	0.3235163911
379	0.8657074341	0.3232752225
380	0.8657074341	0.3230853819
381	0.8657074341	0382	0.9084465446	0.2466656906
383	0.9084465446	0.2465279518
384	0.9095209935	0.2463106776
385	0.9089834515	0.2458635592
386	0.9083382614	0.245726801
387	0.9083382614	0.2453545893
388	0.9083382614	0.2452356483
389	0.9083382614	0.2447581165
390	0.9083382614	0.244601392
391	0.9083382614	0.2443348695
392	0.9083382614	0.2440251835
393	0.908338393	0.8669064748	0394	0.9083382614	0.2436085891
395	0.9083382614	0.2432611187
396	0.9083382614	0.2430218897
397	0.9084465446	0.2427667336
398	0.9084465446	0.2426327678
399	0.908983399	0.8675853805	0.3182356147
400	0.8675853805	0401	0.9096278795	0.242053016
402	0.9096278795	0.2417047447
403	0.9089834515	0.241530165
404	0.9095209935	0.2412632626
405	0.9095209935	0.2411506814
406	0.9095209935	0.2409291708
407	0.9095209935	0.2406633772
408	0.9088757396	0.2404600384
409	0.9088757396	0.2402801638
410	0.909520410	0.8682634731	411	0.9095209411	0.8682634731	412	0.9100591412	0.8682634731413	0.91005917413	0.8682634731	0.3156393045
414	0.8682634731	0.3154424677
415	0.871641791	0.3150325716
416	0.871641791	0.3145814758
417	0.871641791	0.418	0.90952418	0.871641791	0.3419	0.9095419	0.871641791	0.3137255876
420	0.871641791	0.3133115753
421	0.871641791	0.3131581209
422	0.871641791	0.3129423	0.9095209935	0.2370829288
424	0.9101654846	0.2368402847
425	0.9095209935	0.236665415
426	0.9095209935	0.2364865382
427	0.9101654846	0.2363307748
428	0.9101654846	0.2361918435
429	0.9101654846	0.2359587272
430	0.9101654846	0.2357483564
431	0.9101654846	0.2353130389
432	0.9114521842	0.2349822114
433	0.9114521842	0.2347787587
434	0.434	0.8738095238	0.3093864753
435	0.8738095238	0.3092341377
436	0.8738095238	0.3089437	0.9437	0.8743299583	0.3086438	0.9438	0.8748510131	0.3084309319
439	0.8748510131	0.3080176753
440	0.8748510131	0.307441	0.91441	0.8743299583	0.3442	0.9126442	0.8743299583	0.3443	0.9126443	0.8743299583	0.3444	0.9126328217	0.2316847516
445445	0.875	0.3065718733
446	0.8755211435	0.3064463719
447	0.8755211435	0.306159713
448	0.8755211435	0.3058230495
449	0.8755211435	0.3057347992
450	0450	0.9126328217	0.230237451	451	0.9126328217	0.2300122452	452	0.9126328217	0.2297931453	0.8755211435	0.3048076349
454	0.8755211435	0.3046016866
455	0.8761904762	0.30423097
456	0.8761904762	0.3041522716
457	0.8761904762	0.3039479721
458	0.8761904762	0.3037686181
459	0.8755211435	0.3033818521
460	0.8768590125	0.3029465708
461	0.8768590125	0.3028253708
462	0.8780487805	0.3022820022
463	0.8780487805	0.3018051981
464	0.8780487805	0.301416223
465	0.8780487805	0.3010716782
466	0.8780487805	0.3008011924
467	0.8780487805	0.3005734133
468	0.8780487805	0.3002706672
469	0.8785714286	0.2999713586
470	0.8785714286	0.2996963859
471	0.8785714286	0.29938304354472	0.8785714286	0.2991710935
473	0.8785714286	0.2989096009
474	0.8785714286	0.2987721291
475	0.8785714286	0.2985385849
476	0.8785714286	0.298437406
477	0.8785714286	0.2980874753
478	0.8785714286	0.2979394123
479	0.8785714286	0.2978666478
480	0.8785714286	0.2977970643
481	0.8785714286	0.2974895716
482	0.8792385485	0.2972721327
483	0.8792385485	0.2971733874
484	0.8785714286	0.2968034396
485	0.8785714286	0.2965183455
486	0.877903514	0.2963906619
487	0.8785714286	0.2961061785
488	0.8785714286	0.2958322437
489	0.8785714286	0.2957062219
490	0.8785714286	0.2953839507
491	0.8785714286	0.2950649776
492	0.8792385485	0.2948502145
493	0.8792385485	0.2945435208
494	0.8792385485	0.2942346881
495	0.8792385485	0.294107506
496	0.879238548497	0.8864994026	0.2917887101
498	0.8864994026	0.2916125465
499	0.8871641791	0.2912982318
5	0.2934560051
0911271	0.2895397796
